osebuildingid,datayear,buildingtype,primarypropertytype,propertyname,address,city,state,zipcode,taxparcelidentificationnumber,councildistrictcode,neighborhood,latitude,longitude,yearbuilt,numberofbuildings,numberoffloors,propertygfatotal,propertygfaparking,propertygfabuildings,listofallpropertyusetypes,largestpropertyusetype,largestpropertyusetypegfa,energystarscore,siteeuiwnkbtu_sf,sourceeuikbtu_sf,sourceeuiwnkbtu_sf,siteenergyusekbtu,siteenergyusewnkbtu,steamusekbtu,electricitykwh,electricitykbtu,naturalgastherms,naturalgaskbtu,defaultdata,compliancestatus,totalghgemissions,ghgemissionsintensity,building_age,gfa_per_floor,parking_ratio,is_multipurpose,energystarscore_is_missing,building_age_category,floor_density,primary_usage_dominance,remaining_usage_dominance,usage_balance_index,eui_ratio,energy_efficiency_score,is_high_performer,energy_vulnerability_index,elec_ratio,gas_ratio,steam_ratio,carbon_intensity_of_mix,fossil_fuel_dependency,avg_building_size,geo_cluster,is_downtown,is_central_district,dist_to_center,building_macro_category,size_category,is_specialized,age_size_interaction,usage_size_interaction,perf_age_interaction,log_gfa_total,log_gfa_building,age_squared,energy_score_squared,score_per_sqft,construction_era,is_pre_1980,regulatory_gap,decade_built,size_vs_neighborhood,age_vs_neighborhood,density_vs_type,neighborhood_avg_score,score_vs_neighborhood,data_confidence_index,is_compliant,admin_risk_flag,dist_2,dist_3,dist_4,dist_5,dist_6,dist_7,cat_Education,cat_Healthcare,cat_Hospitality,cat_Other,cat_Public_Assembly,cat_Residential,cat_Storage,is_public_building,star_score_percentile,renovation_potential_index,surface_exposure_index,structural_complexity_score
24823,2016,NonResidential,Warehouse,Millwork Supply,2225 1ST AVE S,Seattle,WA,98134.0,7666207185,2,GREATER DUWAMISH,47.58318,-122.3347,1900,1.0,2,52110,0,52110,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,32000.0,34.0,21.0,27.70000076,30.5,586589.1875,671037.375,0.0,38137.19922,130124.0,4564.649902,456465.0,False,Compliant,25.15,0.48,116,26055.0,0.0,1,0,Historic,26.055,0.6140855881788524,0.3859144118211476,0.5260310428602294,0.6606497739316306,0.34,0,0.5641025641025641,0.22183156930419895,0.7781681110513139,0.0,0.04190840459363224,0.7781681110513139,52.11,7,0,0,0.04007421115880047,Storage,Medium,0,6.04476,0.5211,0,10.861131337893761,10.861131337893761,1.3456,0.11560000000000002,3.1304289527718234,Historic,1,116,1900,1.2438238453276047,64.0,0.8421137685843568,61.92263610315186,0.5490722317338392,1.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0.11633875106929,76.55999999999999,17370.0,12.598912351956763
24825,2016,NonResidential,Small- and Mid-Sized Office,2233 Building,2233 1st AVE.South,Seattle,WA,98104.0,7666207190,2,GREATER DUWAMISH,47.58292,-122.33468,1910,1.0,2,20970,0,20970,"Office, Parking",Office,20970.0,100.0,11.10000038,22.0,23.39999962,204499.0938,233531.9063,0.0,34489.89844,117680.0,868.1939087,86819.0,False,Non-Compliant,5.43,0.26,106,10485.0,0.0,2,0,Historic,10.485,1.0,0.0,1.0,0.44545455413636365,1.0,1,0.0,0.5754548727491721,0.4245446685690888,0.0,0.02422723205240922,0.4245446685690888,20.97,7,0,0,0.04032370022703389,Other,Small,1,2.22282,0.4194,106,9.950895809931119,9.950895809931119,1.1236000000000002,1.0,10.049346502070572,Historic,1,106,1910,0.5005370569280344,54.0,0.8466000080743921,61.92263610315186,1.614918328628939,1.0,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0.9831052181351583,0.0,6990.0,21.09589911705397
24830,2016,NonResidential,Small- and Mid-Sized Office,Sodo Commerce Building,66 Hanford St,Seattle,WA,98134.0,7666207340,2,GREATER DUWAMISH,47.57595,-122.33624,1937,1.0,2,39036,0,39036,"Office, Other",Office,27636.0,73.0,39.59999847,84.90000153,87.0,1528295.75,1633524.125,0.0,266278.5938,908543.0,6197.529785,619753.0,False,Compliant,39.25,1.01,79,19518.0,0.0,2,1,Old,19.518,0.7079618813403012,0.29203811865969875,0.586496288181195,0.4369846619718901,0.73,0,0.3375,0.5944811401850721,0.4055190233958316,0.0,0.02327595166053429,0.4055190233958316,39.036,7,0,0,0.04642484356462581,Other,Small,0,3.083844,0.78072,0,10.572265193312061,10.572265193312061,0.6241000000000001,0.5328999999999999,6.90485895550362,Historic,1,79,1930,0.9317579663444325,27.0,1.575959843356794,61.92263610315186,1.1788903798991255,0.7,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0.548759623609923,21.330000000000002,13012.0,16.70417900543306
24840,2016,NonResidential,Small- and Mid-Sized Office,KR Trigger Building,3201 1st Ave S,Seattle,WA,98134.0,7666207420,2,GREATER DUWAMISH,47.57529,-122.33475,1923,1.0,1,26310,0,26310,"Non-Refrigerated Warehouse, Office, Social/Meeting Hall",Office,24000.0,96.0,24.79999924,58.70000076,60.79999924,771512.6875,841208.1875,0.0,165033.9063,563096.0,2084.169922,208417.0,False,Compliant,14.99,0.57,93,26310.0,0.0,3,0,Old,26.31,0.9122006841505131,0.08779931584948686,0.8398188080283022,0.3884156549370375,0.96,1,0.0425531914893617,0.7298596758332636,0.2701407292151628,0.0,0.01650703767590342,0.2701407292151628,26.31,7,0,0,0.04749364799633475,Other,Small,1,2.44683,0.7893,93,10.177742381673879,10.177742381673879,0.8649000000000001,0.9216,9.432347214138407,Historic,1,93,1920,0.6279985678481919,41.0,2.124372552449905,61.92263610315186,1.5503215954837815,1.0,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0.9011976047904192,3.72,13155.0,28.395901244870124
24846,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Summit On California Condo HOA,4409 California Ave SW,Seattle,WA,98116.0,8083000000,1,SOUTHWEST,47.56445,-122.38712,1996,1.0,6,20078,0,20078,Multifamily Housing,Multifamily Housing,20078.0,3.0,47.40000153,148.8999939,148.8999939,952315.8125,952315.8125,0.0,279107.8125,952316.0,0.0,0.0,False,Compliant,6.64,0.33,20,3346.3333333333335,0.0,1,0,New,3.3463333333333334,1.0,0.0,1.0,0.3183344759693774,0.03,0,4.619047619047619,1.0000001968884666,0.0,0.0,0.0030000005906654,0.0,20.078,6,0,0,0.06761623251852783,Residential,Small,1,0.40156,0.20078,0,9.907429771768753,9.907429771768753,0.04000000000000001,0.0009,0.30280305478909453,Early_Code,0,20,1990,0.4951723287502312,-2.5,0.33828683110931396,75.75595238095238,0.03960084858961264,1.0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.018605645851154835,19.400000000000002,2868.285714285714,1.9814859543537506
24850,2016,Multifamily MR (5-9),Mid-Rise Multifamily,SUN PLAZA CONDOMINIUM,4722 12TH AVE NE,Seattle,WA,98105.0,8091650000,4,NORTHEAST,47.66391,-122.31495,2000,1.0,6,29866,0,29866,"Multifamily Housing, Office",Multifamily Housing,27653.0,84.0,21.39999962,65.09999847,67.30000305,618876.1875,640366.8125,0.0,181382.2031,618876.0,0.0,0.0,False,Compliant,4.31,0.14,16,4977.666666666667,0.0,2,1,New,4.977666666666667,0.9259023638920512,0.07409763610794884,0.8627856471376742,0.31797236937784523,0.84,1,0.9411764705882353,0.9999996970314842,0.0,0.0,0.0029999990910944524,0.0,29.866,5,0,0,0.055356576845035914,Residential,Small,1,0.477856,0.59732,16,10.304509470946918,10.304509470946918,0.0256,0.7055999999999999,8.151770856908236,Modern,0,16,2000,0.6086159113139876,-26.0,0.5032012400593072,68.03611111111111,1.2346384681337526,0.7,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0.707656116338751,2.56,4266.571428571428,3.297443030703014
24857,2016,NonResidential,Retail Store,(ID24857) EMPIRE CENTER,6032 M L KING JR WAY S,Seattle,WA,98118.0,8113100170,2,SOUTHEAST,47.54723,-122.28455,1966,1.0,1,37883,0,37883,"Retail Store, Supermarket/Grocery Store",Retail Store,28734.0,88.0,240.3000031,453.0,461.6000061,12434593.0,12869714.0,0.0,1570918.75,5359975.0,70746.17188,7074617.0,False,Compliant,413.1,10.9,50,37883.0,0.0,2,0,Modern,37.883,0.7584932555499828,0.24150674445001719,0.6336375263296574,0.5125827746136865,0.88,1,0.23529411764705882,0.43105351337192943,0.5689464062072639,0.0,0.031447320069100775,0.5689464062072639,37.883,9,0,0,0.09778064941490516,Commercial,Small,0,1.89415,0.75766,50,10.542284138345991,10.542284138345991,0.25,0.7744,8.347337146787106,Mid_Century,1,50,1960,0.7534856892813812,14.5,1.4454746642246643,75.78571428571429,1.1611687087653157,1.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.7786569717707442,6.0,18941.5,10.542284138345991
24862,2016,NonResidential,K-12 School,Our Lady of Guadalupe School,3401 SW Myrtle St.,Seattle,WA,98126.0,8123100005,1,DELRIDGE,47.53887,-122.37564,1962,1.0,3,29874,0,29874,K-12 School,K-12 School,31375.0,95.0,47.09999847,62.0,69.69999695,1274049.75,1478408.125,0.0,85064.10156,290239.0,9838.110352,983811.0,False,Compliant,54.27,1.82,54,9958.0,0.0,1,0,Mature,9.958,1.0,0.0,1.1055377106397137,0.6548386850000001,0.95,1,0.09090909090909091,0.2278082154955095,0.772191980729167,0.0,0.041609599625132374,0.772191980729167,29.874,6,0,0,0.08577442800741812,Education,Small,1,1.613196,0.29874,54,10.304777289233812,10.304777289233812,0.2916,0.9025,9.219025053482113,Mid_Century,1,54,1960,0.6033932538881034,16.0,0.35786031301097876,67.41836734693878,1.4091115483578023,1.0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0.882164242942686,2.7,7468.5,5.564579736186259
24868,2016,NonResidential,Worship Facility,Magnolia,2415 31st Ave,Seattle,WA,98199.0,8127700530,7,MAGNOLIA / QUEEN ANNE,47.64,-122.39743,1965,1.0,1,20140,0,20140,"Parking, Worship Facility",Worship Facility,22000.0,35.0,52.90000153,59.0,67.80000305,992794.6875,1164370.875,0.0,35870.39844,122390.0,8704.049805,870405.0,False,Compliant,47.08,2.34,51,20140.0,0.0,2,0,Mature,20.14,1.0,0.0,1.2017653979245577,0.7644067537288136,0.35,0,1.25,0.12327825837605522,0.8767220563919466,0.0,0.04683610376390133,0.8767220563919466,20.14,2,0,1,0.051930211823177384,Public_Assembly,Small,1,1.02714,0.4028,0,9.910512817472881,9.910512817472881,0.2601,0.12249999999999998,3.5316033231189325,Mid_Century,1,51,1960,0.43537003210151426,15.0,1.2997741206840918,71.91260162601625,0.486701902150872,1.0,1,0,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0.12040205303678357,33.15,10070.0,10.10872307382234
24876,2016,NonResidential,Self-Storage Facility,Greenwood Self Service Storage,10115 Greenwood Ave N.,Seattle,WA,98133.0,3626039349,6,NORTHWEST,47.70281,-122.35623,1990,1.0,2,71874,31389,40485,Self-Storage Facility,Self-Storage Facility,71874.0,72.0,19.39999962,31.39999962,33.59999847,1242811.75,1393424.5,0.0,133637.7031,455972.0,7868.400391,786840.0,False,Compliant,44.97,0.63,26,35937.0,0.4367225978796227,1,1,Modern,20.2425,1.0,0.0,1.0,0.5509553964765302,0.72,0,1.037037037037037,0.36688742281363207,0.6331127783431401,0.0,0.03465563952062732,0.6331127783431401,40.485,8,0,0,0.08260121669806023,Storage,Medium,1,1.868724,0.71874,0,11.182683778099651,10.608711514321522,0.06760000000000001,0.5184,6.438525977190374,Early_Code,0,26,1990,1.280822589124217,-14.0,1.0387561097640765,70.80288461538461,1.0169077205133428,0.7,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0.459153122326775,7.28,23958.0,2.9074977823059096
24880,2016,Multifamily MR (5-9),Mid-Rise Multifamily,IV West Condominium,530 4th Ave W,Seattle,WA,98119.0,3630700000,7,MAGNOLIA / QUEEN ANNE,47.62424,-122.36169,2003,1.0,5,52020,0,52020,Multifamily Housing,Multifamily Housing,52013.0,88.0,27.60000038,69.80000305,72.69999695,1363296.875,1435382.25,0.0,308583.5,1052887.0,3104.100098,310410.0,False,Compliant,23.83,0.46,13,10404.0,0.0,1,0,New,10.404,0.9998654363706266,0.0001345636293733632,0.999730908955994,0.37535816067561045,0.88,1,0.8571428571428571,0.7723094061959175,0.22769068549357602,0.0,0.01438453454974728,0.22769068549357602,52.02,4,0,1,0.01294216751552511,Residential,Medium,1,0.67626,0.5202,13,10.8594027621935,10.8594027621935,0.016900000000000002,0.7744,8.103576405358853,Modern,0,13,2000,1.1245257730844476,-23.0,1.0517589971694299,71.91260162601625,1.223707639693621,1.0,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.7786569717707442,1.56,8670.0,1.411722359085155
24883,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Jackson Court-420,530 Melrose Avenue East,Seattle,WA,98102.0,3640300000,3,EAST,47.62402,-122.32757,1991,1.0,7,39750,9620,30130,"Multifamily Housing, Parking",Multifamily Housing,32510.0,24.0,45.70000076,123.4000015,128.1999969,1423463.0,1484379.625,0.0,353076.1875,1204696.0,2187.669922,218767.0,False,Compliant,20.02,0.5,25,5678.571428571428,0.2420125786163522,2,0,New,4.304285714285714,0.8178616352201258,0.18213836477987422,0.7020720382896246,0.35494326343261834,0.24,0,2.923076923076923,0.8463135325610852,0.15368646743891481,0.0,0.01068432337194574,0.15368646743891481,30.13,1,0,0,0.02201325282642789,Residential,Small,0,0.99375,0.795,0,10.590390276998745,10.313309821085701,0.0625,0.0576,2.2662054345745473,Early_Code,0,25,1990,0.7467312894499549,-24.0,0.4351279533244758,69.46643109540636,0.3454906149855028,1.0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.08297690333618478,19.0,4968.75,5.2951951384993725
24886,2016,NonResidential,Small- and Mid-Sized Office,RCC,100 23RD AVE S,Seattle,WA,98144.0,3646100005,3,CENTRAL,47.60104,-122.30155,1971,1.0,2,39953,0,39953,Office,Office,30100.0,93.0,53.5,131.0,135.8999939,1508561.875,1608929.125,0.0,330758.6875,1128549.0,3800.129883,380013.0,False,Compliant,28.05,0.7,45,19976.5,0.0,1,0,Modern,19.9765,0.75338522764248,0.24661477235752005,0.6284081471748628,0.38244273641221377,0.93,1,0.15217391304347827,0.748095930768501,0.2519041520918723,0.0,0.015595207853174734,0.2519041520918723,39.953,1,0,0,0.051563107935804924,Other,Small,0,1.797885,0.39953,45,10.595484071338678,10.595484071338678,0.2025,0.8649000000000001,8.777324317967663,Mid_Century,1,45,1970,0.8862295372876092,9.0,1.6129809309774052,66.8,1.3922155688622755,1.0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0.8496578272027374,3.15,13317.666666666666,4.767967832102405
24893,2016,NonResidential,Retail Store,Promenade North 1,306 23rd Ave S,Seattle,WA,98144.0,3646100320,3,CENTRAL,47.60009,-122.3017,1998,1.0,2,21200,0,21200,"Office, Retail Store",Retail Store,14168.0,15.0,78.0,248.3000031,244.8000031,1676426.5,1652954.75,0.0,491332.4063,1676426.0,0.0,0.0,False,Compliant,11.69,0.55,18,10600.0,0.0,2,0,New,10.6,0.6683018867924528,0.33169811320754716,0.5566510501957992,0.31856624036425557,0.15,0,4.473684210526316,0.9999997017465424,0.0,0.0,0.002999999105239627,0.0,21.2,1,0,0,0.05179119712847146,Commercial,Small,0,0.3816,0.424,0,9.961803629358965,9.961803629358965,0.0324,0.0225,1.5057514239482395,Early_Code,0,18,1990,0.4702542034514884,-18.0,0.40445665445665446,66.8,0.22455089820359284,1.0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.05538922155688623,15.299999999999999,7066.666666666667,3.5862493065692274
24895,2016,NonResidential,Supermarket / Grocery Store,Promenade South 1,2309 S Jackson St,Seattle,WA,98144.0,3646100390,3,CENTRAL,47.59881,-122.30189,1980,1.0,1,30630,0,30630,"Other, Supermarket/Grocery Store",Supermarket/Grocery Store,28470.0,27.0,200.3999939,615.4000244,629.2000122,6058494.0,6194518.0,0.0,1775642.75,6058493.0,0.0,0.0,False,Compliant,42.24,1.38,36,30630.0,0.0,2,0,Modern,30.63,0.9294809010773751,0.07051909892262487,0.8689076887804681,0.3184920250711644,0.27,0,1.972972972972973,0.9999998349424791,0.0,0.0,0.0029999995048274374,0.0,30.63,1,0,0,0.05213601634187169,Other,Small,1,1.10268,0.6126,0,10.329767847024877,10.329767847024877,0.1296,0.0729,2.613805111581127,Early_Code,0,36,1980,0.6794285967792023,0.0,0.8060526315789474,66.8,0.4041916167664671,1.0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0.09281437125748503,26.279999999999998,15315.0,7.437432849857911
24896,2016,NonResidential,Retail Store,Promenade South 2,2309 S Jackson St,Seattle,WA,98144.0,3646100390,3,CENTRAL,47.59881,-122.30189,1980,1.0,2,23421,0,23421,"Bank Branch, Retail Store",Retail Store,19271.0,25.0,83.5,254.3000031,262.1000061,1896626.375,1955353.0,0.0,555869.3125,1896626.0,0.0,0.0,False,Compliant,13.22,0.56,36,11710.5,0.0,2,0,Modern,11.7105,0.8228085905811025,0.17719140941889755,0.7084107723059156,0.3185214274973794,0.25,0,2.027027027027027,0.9999998022805098,0.0,0.0,0.0029999994068415294,0.0,23.421,1,0,0,0.05213601634187169,Commercial,Small,0,0.843156,0.46842,0,10.061431030602083,10.061431030602083,0.1296,0.0625,2.4847360106094154,Early_Code,0,36,1980,0.5195199858036467,0.0,0.4468292124542125,66.8,0.37425149700598803,1.0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.08661248930710008,27.0,7807.0,7.2442303420335
24906,2016,Multifamily MR (5-9),Mid-Rise Multifamily,6700 Roosevelt Apts.,6700 Roosevelt Way NE,Seattle,WA,98115.0,3658700305,4,NORTHEAST,47.6775,-122.3171,1988,1.0,5,80701,0,80701,"Multifamily Housing, Parking",Multifamily Housing,80701.0,99.0,25.0,74.69999695,78.59999847,1920352.125,2019394.875,0.0,562823.0,1920352.0,0.0,0.0,False,Compliant,13.39,0.17,28,16140.2,0.0,2,0,Modern,16.1402,1.0,0.0,1.0,0.31860776722561834,0.99,1,0.034482758620689655,0.9999999349077712,0.0,0.0,0.0029999998047233137,0.0,80.701,5,0,0,0.0654663272224771,Residential,Medium,1,2.259628,1.61402,28,11.298518637098402,11.298518637098402,0.07840000000000001,0.9801,8.762210620685794,Early_Code,0,28,1980,1.6445427127486143,-14.0,1.631641730691468,68.03611111111111,1.4551096231576368,1.0,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0.9580838323353293,0.28,13450.166666666666,6.327170436775106
24908,2016,SPS-District K-12,K-12 School,Salmon Bay K-8,1810 NW 65th St.,Seattle,WA,98117.0,7518503620,6,BALLARD,47.6763,-122.38051,1931,1.0,3,117116,0,117116,K-12 School,K-12 School,117116.0,83.0,55.5,69.69999695,77.19999695,5722325.5,6499178.0,0.0,302358.8125,1031648.0,46906.76953,4690677.0,False,Compliant,256.31,2.19,85,39038.666666666664,0.0,1,0,Old,39.038666666666664,1.0,0.0,1.0,0.7015782449040695,0.83,1,0.19767441860465115,0.1802847461228831,0.8197151665000532,0.0,0.043985758062871465,0.8197151665000532,117.116,2,0,0,0.06393515543110734,Education,Medium,1,9.95486,1.17116,85,11.670928714112977,11.670928714112977,0.7224999999999999,0.6889,7.111687684257117,Historic,1,85,1930,2.777103291283316,47.0,1.4029312585724638,64.7967032967033,1.2809293648774696,1.0,1,0,False,False,False,False,True,False,True,False,False,False,False,False,False,1,0.6730111206159111,14.45,29279.0,9.92028940699603
24909,2016,NonResidential,Worship Facility,Ballard First Lutheran Church,2006 NW 65th Street,Seattle,WA,98117.0,7518505195,6,BALLARD,47.67628,-122.38238,1928,1.0,2,24120,0,24120,Worship Facility,Worship Facility,24120.0,66.0,42.5,68.69999695,76.19999695,893053.1875,1024822.188,0.0,100909.2031,344302.0,5487.510254,548751.0,False,Compliant,31.54,1.31,88,12060.0,0.0,1,0,Old,12.06,1.0,0.0,1.0,0.5385735319162922,0.66,0,0.38202247191011235,0.3855335883899972,0.6144662016561023,0.0,0.03372330945294341,0.6144662016561023,24.12,2,0,0,0.0648513284366614,Public_Assembly,Small,1,2.12256,0.2412,0,10.090838109351523,10.090838109351523,0.7744,0.43560000000000004,6.54058654838943,Historic,1,88,1920,0.5719434696006829,50.0,0.7783155856727978,64.7967032967033,1.0185703383363012,1.0,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,0,0.3248502994011976,29.92,8040.0,8.87993753622934
24911,2016,NonResidential,Worship Facility,Trinity United Methodist Church,6512 23rd Avenue NW,Seattle,WA,98117.0,7518507190,6,BALLARD,47.6764,-122.38502,1929,1.0,3,35736,0,35736,"Office, Worship Facility",Worship Facility,28970.0,88.0,37.59999847,46.20000076,52.20000076,1148202.25,1342448.875,0.0,62454.89844,213096.0,9351.05957,935106.0,False,Compliant,51.15,1.43,87,11912.0,0.0,2,0,Old,11.912,0.8106671143944482,0.18933288560555184,0.6930281119323463,0.6948051502586166,0.88,1,0.13636363636363635,0.1855909967081148,0.8144087855602095,0.0,0.04372043862481545,0.8144087855602095,35.736,2,0,0,0.06633798610147862,Public_Assembly,Small,0,3.109032,0.71472,87,10.483941845626783,10.483941845626783,0.7569,0.7744,8.393789406291667,Historic,1,87,1920,0.8473868917765341,49.0,0.7687641174572444,64.7967032967033,1.3580937844484016,1.0,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,0,0.7786569717707442,10.44,8934.0,18.242058811390603
24943,2016,NonResidential,Warehouse,24943-60S-E,60 South Spokane Street,Seattle,WA,98134.0,7666207461,2,GREATER DUWAMISH,47.57298,-122.33644,1941,1.0,1,51050,0,51050,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,49500.0,10.0,27.39999962,58.79999924,62.0,1206165.75,1355995.25,0.0,230672.2031,787054.0,4191.119629,419112.0,False,Compliant,27.75,0.54,75,51050.0,0.0,1,0,Mature,51.05,0.9696376101860921,0.03036238981390793,0.9411189698026075,0.41496598529547873,0.1,0,1.1842105263157894,0.6525255753614294,0.3474746319069332,0.0,0.020373732217151747,0.3474746319069332,51.05,7,0,0,0.04922936115774774,Storage,Medium,1,3.82875,0.5105,0,10.840580412039547,10.840580412039547,0.5625,0.010000000000000002,0.9224598333216552,Historic,1,75,1940,1.2185224967179855,23.0,1.649967679379444,61.92263610315186,0.1614918328628939,1.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0.040419161676646706,67.5,25525.0,8.13043530902966
24948,2016,NonResidential,Retail Store,(ID24948) BARGREEN-ELLINGSON,3627 1ST AVE S,Seattle,WA,98134.0,7666207515,2,GREATER DUWAMISH,47.57044,-122.33475,1954,1.0,2,21900,0,21900,Retail Store,Retail Store,21900.0,40.0,65.69999695,117.1999969,123.8000031,1302192.875,1439042.25,0.0,168299.2031,574237.0,7279.560059,727956.0,False,Compliant,42.66,1.95,62,10950.0,0.0,1,0,Mature,10.95,1.0,0.0,1.0,0.5076791943157466,0.4,0,0.9523809523809523,0.44097691749388507,0.5590231784980393,0.0,0.03095115921287774,0.5590231784980393,21.9,7,0,0,0.05213162284065397,Commercial,Small,1,1.3578,0.219,0,9.994287576862567,9.994287576862567,0.3844,0.16000000000000003,4.00228627527215,Mid_Century,1,62,1950,0.522735409953455,10.0,0.4178113553113553,61.92263610315186,0.6459673314515756,1.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.13494439692044483,37.2,7300.0,6.196458297654791
24955,2016,NonResidential,Distribution Center,3420/3430 E. Marginal Way Whse,3420/3430 E. Marginal Way,Seattle,WA,98134.0,7666207585,2,GREATER DUWAMISH,47.57227,-122.33843,1952,1.0,1,16300,0,16300,Distribution Center,Distribution Center,65164.0,100.0,2.299999952,6.900000095,6.900000095,150167.7969,150167.7969,0.0,40497.89844,138179.0,119.8899918,11989.0,False,Compliant,1.6,0.1,64,16300.0,0.0,1,0,Mature,16.3,1.0,0.0,24.969089510331592,0.33333332178743974,1.0,1,0.0,0.9201639955603558,0.07983735692669006,0.0,0.006991871903795641,0.07983735692669006,16.3,7,0,0,0.04943975930361731,Storage,Micro,1,1.0432,0.163,64,9.69898173460629,9.69898173460629,0.4096,1.0,10.310360689019205,Mid_Century,1,64,1950,0.38906790786490036,12.0,0.3951706749418154,61.92263610315186,1.614918328628939,1.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0.9831052181351583,0.0,8150.0,6.207348310148026
